wu,wr,wd,wl,x_a,y_a,x_s,y_s,au,ar,ad,al,direction
96,608,464,192,272,464,192,464,0,1,0,0,1
96,600,464,200,272,464,200,464,0,1,0,0,1
96,592,464,208,272,464,208,464,0,1,0,0,1
96,584,464,216,272,464,216,464,0,1,0,0,1
96,576,464,224,272,464,224,464,0,1,0,0,1
96,568,464,232,272,464,232,464,0,1,0,0,1
96,560,464,240,272,464,240,464,0,1,0,0,1
96,552,464,248,272,464,248,464,0,1,0,0,1
96,544,464,256,336,480,256,464,1,1,0,0,0
88,544,472,256,336,480,256,472,1,1,0,0,0
80,544,480,256,336,480,256,480,0,1,0,0,1
80,536,480,264,336,480,264,480,0,1,0,0,1
80,528,480,272,336,480,272,480,0,1,0,0,1
80,520,480,280,336,480,280,480,0,1,0,0,1
80,512,480,288,336,480,288,480,0,1,0,0,1
80,504,480,296,336,480,296,480,0,1,0,0,1
80,496,480,304,336,480,304,480,0,1,0,0,1
80,488,480,312,336,480,312,480,0,1,0,0,1
80,480,480,320,632,472,320,480,0,1,1,0,2
88,480,472,320,632,472,320,472,0,1,0,0,1
88,472,472,328,632,472,328,472,0,1,0,0,1
88,464,472,336,632,472,336,472,0,1,0,0,1
88,456,472,344,632,472,344,472,0,1,0,0,1
88,448,472,352,632,472,352,472,0,1,0,0,1
88,440,472,360,632,472,360,472,0,1,0,0,1
88,432,472,368,632,472,368,472,0,1,0,0,1
88,424,472,376,632,472,376,472,0,1,0,0,1
88,416,472,384,632,472,384,472,0,1,0,0,1
88,408,472,392,632,472,392,472,0,1,0,0,1
88,400,472,400,632,472,400,472,0,1,0,0,1
88,392,472,408,632,472,408,472,0,1,0,0,1
88,384,472,416,632,472,416,472,0,1,0,0,1
88,376,472,424,632,472,424,472,0,1,0,0,1
88,368,472,432,632,472,432,472,0,1,0,0,1
88,360,472,440,632,472,440,472,0,1,0,0,1
88,352,472,448,632,472,448,472,0,1,0,0,1
88,344,472,456,632,472,456,472,0,1,0,0,1
88,336,472,464,632,472,464,472,0,1,0,0,1
88,328,472,472,632,472,472,472,0,1,0,0,1
88,320,472,480,632,472,480,472,0,1,0,0,1
88,312,472,488,632,472,488,472,0,1,0,0,1
88,304,472,496,632,472,496,472,0,1,0,0,1
88,296,472,504,632,472,504,472,0,1,0,0,1
88,288,472,512,632,472,512,472,0,1,0,0,1
88,280,472,520,632,472,520,472,0,1,0,0,1
88,272,472,528,632,472,528,472,0,1,0,0,1
88,264,472,536,632,472,536,472,0,1,0,0,1
88,256,472,544,632,472,544,472,0,1,0,0,1
88,248,472,552,632,472,552,472,0,1,0,0,1
88,240,472,560,632,472,560,472,0,1,0,0,1
88,232,472,568,632,472,568,472,0,1,0,0,1
88,224,472,576,632,472,576,472,0,1,0,0,1
88,216,472,584,632,472,584,472,0,1,0,0,1
88,208,472,592,632,472,592,472,0,1,0,0,1
88,200,472,600,632,472,600,472,0,1,0,0,1
88,192,472,608,632,472,608,472,0,1,0,0,1
88,184,472,616,240,232,616,472,0,0,1,1,2
96,184,464,616,240,232,616,464,0,0,1,1,2
104,184,456,616,240,232,616,456,0,0,1,1,2
112,184,448,616,240,232,616,448,0,0,1,1,2
120,184,440,616,240,232,616,440,0,0,1,1,2
128,184,432,616,240,232,616,432,0,0,1,1,2
136,184,424,616,240,232,616,424,0,0,1,1,2
144,184,416,616,240,232,616,416,0,0,1,1,2
152,184,408,616,240,232,616,408,0,0,1,1,2
160,184,400,616,240,232,616,400,0,0,1,1,2
168,184,392,616,240,232,616,392,0,0,1,1,2
176,184,384,616,240,232,616,384,0,0,1,1,2
184,184,376,616,240,232,616,376,0,0,1,1,2
192,184,368,616,240,232,616,368,0,0,1,1,2
200,184,360,616,240,232,616,360,0,0,1,1,2
208,184,352,616,240,232,616,352,0,0,1,1,2
216,184,344,616,240,232,616,344,0,0,1,1,2
224,184,336,616,240,232,616,336,0,0,1,1,2
232,184,328,616,240,232,616,328,0,0,1,1,2
240,184,320,616,240,232,616,320,0,0,1,1,2
248,184,312,616,240,232,616,312,0,0,1,1,2
256,184,304,616,240,232,616,304,0,0,1,1,2
264,184,296,616,240,232,616,296,0,0,1,1,2
272,184,288,616,240,232,616,288,0,0,1,1,2
280,184,280,616,240,232,616,280,0,0,1,1,2
288,184,272,616,240,232,616,272,0,0,1,1,2
296,184,264,616,240,232,616,264,0,0,1,1,2
304,184,256,616,240,232,616,256,0,0,1,1,2
312,184,248,616,240,232,616,248,0,0,1,1,2
320,184,240,616,240,232,616,240,0,0,1,1,2
328,184,232,616,240,232,616,232,0,0,0,1,3
328,192,232,608,240,232,608,232,0,0,0,1,3
328,200,232,600,240,232,600,232,0,0,0,1,3
328,208,232,592,240,232,592,232,0,0,0,1,3
328,216,232,584,240,232,584,232,0,0,0,1,3
328,224,232,576,240,232,576,232,0,0,0,1,3
328,232,232,568,240,232,568,232,0,0,0,1,3
328,240,232,560,240,232,560,232,0,0,0,1,3
328,248,232,552,240,232,552,232,0,0,0,1,3
328,256,232,544,240,232,544,232,0,0,0,1,3
328,264,232,536,240,232,536,232,0,0,0,1,3
328,272,232,528,240,232,528,232,0,0,0,1,3
328,280,232,520,240,232,520,232,0,0,0,1,3
328,288,232,512,240,232,512,232,0,0,0,1,3
328,296,232,504,240,232,504,232,0,0,0,1,3
328,304,232,496,240,232,496,232,0,0,0,1,3
328,312,232,488,240,232,488,232,0,0,0,1,3
328,320,232,480,240,232,480,232,0,0,0,1,3
328,328,232,472,240,232,472,232,0,0,0,1,3
328,336,232,464,240,232,464,232,0,0,0,1,3
328,344,232,456,240,232,456,232,0,0,0,1,3
328,352,232,448,240,232,448,232,0,0,0,1,3
328,360,232,440,240,232,440,232,0,0,0,1,3
328,368,232,432,240,232,432,232,0,0,0,1,3
328,376,232,424,240,232,424,232,0,0,0,1,3
328,384,232,416,240,232,416,232,0,0,0,1,3
328,392,232,408,240,232,408,232,0,0,0,1,3
328,400,232,400,240,232,400,232,0,0,0,1,3
328,408,232,392,240,232,392,232,0,0,0,1,3
328,416,232,384,240,232,384,232,0,0,0,1,3
328,424,232,376,240,232,376,232,0,0,0,1,3
328,432,232,368,240,232,368,232,0,0,0,1,3
328,440,232,360,240,232,360,232,0,0,0,1,3
328,448,232,352,240,232,352,232,0,0,0,1,3
328,456,232,344,240,232,344,232,0,0,0,1,3
328,464,232,336,240,232,336,232,0,0,0,1,3
328,472,232,328,240,232,328,232,0,0,0,1,3
328,480,232,320,240,232,320,232,0,0,0,1,3
328,488,232,312,240,232,312,232,0,0,0,1,3
328,496,232,304,240,232,304,232,0,0,0,1,3
328,504,232,296,240,232,296,232,0,0,0,1,3
328,512,232,288,240,232,288,232,0,0,0,1,3
328,520,232,280,240,232,280,232,0,0,0,1,3
328,528,232,272,240,232,272,232,0,0,0,1,3
328,536,232,264,240,232,264,232,0,0,0,1,3
328,544,232,256,288,128,256,232,0,1,1,0,1
328,536,232,264,288,128,264,232,0,1,1,0,1
328,528,232,272,288,128,272,232,0,1,1,0,1
328,520,232,280,288,128,280,232,0,1,1,0,1
328,512,232,288,288,128,288,232,0,0,1,0,2
336,512,224,288,288,128,288,224,0,0,1,0,2
344,512,216,288,288,128,288,216,0,0,1,0,2
352,512,208,288,288,128,288,208,0,0,1,0,2
360,512,200,288,288,128,288,200,0,0,1,0,2
368,512,192,288,288,128,288,192,0,0,1,0,2
376,512,184,288,288,128,288,184,0,0,1,0,2
384,512,176,288,288,128,288,176,0,0,1,0,2
392,512,168,288,288,128,288,168,0,0,1,0,2
400,512,160,288,288,128,288,160,0,0,1,0,2
408,512,152,288,288,128,288,152,0,0,1,0,2
416,512,144,288,480,280,288,144,1,1,0,0,0
408,512,152,288,480,280,288,152,1,1,0,0,0
400,512,160,288,480,280,288,160,1,1,0,0,0
392,512,168,288,480,280,288,168,1,1,0,0,0
384,512,176,288,480,280,288,176,1,1,0,0,0
376,512,184,288,480,280,288,184,1,1,0,0,0
368,512,192,288,480,280,288,192,1,1,0,0,0
360,512,200,288,480,280,288,200,1,1,0,0,0
352,512,208,288,480,280,288,208,1,1,0,0,0
344,512,216,288,480,280,288,216,1,1,0,0,0
336,512,224,288,480,280,288,224,1,1,0,0,0
328,512,232,288,480,280,288,232,1,1,0,0,0
320,512,240,288,480,280,288,240,1,1,0,0,0
312,512,248,288,480,280,288,248,1,1,0,0,0
304,512,256,288,480,280,288,256,1,1,0,0,0
296,512,264,288,480,280,288,264,1,1,0,0,0
288,512,272,288,480,280,288,272,1,1,0,0,0
280,512,280,288,480,280,288,280,0,1,0,0,1
280,504,280,296,480,280,296,280,0,1,0,0,1
280,496,280,304,480,280,304,280,0,1,0,0,1
280,488,280,312,480,280,312,280,0,1,0,0,1
280,480,280,320,480,280,320,280,0,1,0,0,1
280,472,280,328,480,280,328,280,0,1,0,0,1
280,464,280,336,480,280,336,280,0,1,0,0,1
280,456,280,344,480,280,344,280,0,1,0,0,1
280,448,280,352,480,280,352,280,0,1,0,0,1
280,440,280,360,480,280,360,280,0,1,0,0,1
280,432,280,368,480,280,368,280,0,1,0,0,1
280,424,280,376,480,280,376,280,0,1,0,0,1
280,416,280,384,480,280,384,280,0,1,0,0,1
280,408,280,392,480,280,392,280,0,1,0,0,1
280,400,280,400,480,280,400,280,0,1,0,0,1
280,392,280,408,480,280,408,280,0,1,0,0,1
280,384,280,416,480,280,416,280,0,1,0,0,1
280,376,280,424,480,280,424,280,0,1,0,0,1
280,368,280,432,480,280,432,280,0,1,0,0,1
280,360,280,440,480,280,440,280,0,1,0,0,1
280,352,280,448,480,280,448,280,0,1,0,0,1
280,344,280,456,480,280,456,280,0,1,0,0,1
280,336,280,464,16,16,464,280,0,0,1,1,2
288,336,272,464,16,16,464,272,0,0,1,1,2
296,336,264,464,16,16,464,264,0,0,1,1,2
304,336,256,464,16,16,464,256,0,0,1,1,2
312,336,248,464,16,16,464,248,0,0,1,1,2
320,336,240,464,16,16,464,240,0,0,1,1,2
328,336,232,464,16,16,464,232,0,0,1,1,2
336,336,224,464,16,16,464,224,0,0,1,1,2
344,336,216,464,16,16,464,216,0,0,1,1,2
352,336,208,464,16,16,464,208,0,0,1,1,2
360,336,200,464,16,16,464,200,0,0,1,1,2
368,336,192,464,16,16,464,192,0,0,1,1,2
376,336,184,464,16,16,464,184,0,0,1,1,2
384,336,176,464,16,16,464,176,0,0,1,1,2
392,336,168,464,16,16,464,168,0,0,1,1,2
400,336,160,464,16,16,464,160,0,0,1,1,2
408,336,152,464,16,16,464,152,0,0,1,1,2
416,336,144,464,16,16,464,144,0,0,1,1,2
424,336,136,464,16,16,464,136,0,0,1,1,2
432,336,128,464,16,16,464,128,0,0,1,1,2
440,336,120,464,16,16,464,120,0,0,1,1,2
448,336,112,464,16,16,464,112,0,0,1,1,2
456,336,104,464,16,16,464,104,0,0,1,1,2
464,336,96,464,16,16,464,96,0,0,1,1,2
472,336,88,464,16,16,464,88,0,0,1,1,2
480,336,80,464,16,16,464,80,0,0,1,1,2
488,336,72,464,16,16,464,72,0,0,1,1,2
496,336,64,464,16,16,464,64,0,0,1,1,2
504,336,56,464,16,16,464,56,0,0,1,1,2
512,336,48,464,16,16,464,48,0,0,1,1,2
520,336,40,464,16,16,464,40,0,0,1,1,2
528,336,32,464,16,16,464,32,0,0,1,1,2
536,336,24,464,16,16,464,24,0,0,1,1,2
544,336,16,464,16,16,464,16,0,0,0,1,3
544,344,16,456,16,16,456,16,0,0,0,1,3
544,352,16,448,16,16,448,16,0,0,0,1,3
544,360,16,440,16,16,440,16,0,0,0,1,3
544,368,16,432,16,16,432,16,0,0,0,1,3
544,376,16,424,16,16,424,16,0,0,0,1,3
544,384,16,416,16,16,416,16,0,0,0,1,3
544,392,16,408,16,16,408,16,0,0,0,1,3
544,400,16,400,16,16,400,16,0,0,0,1,3
544,408,16,392,16,16,392,16,0,0,0,1,3
544,416,16,384,16,16,384,16,0,0,0,1,3
544,424,16,376,16,16,376,16,0,0,0,1,3
544,432,16,368,16,16,368,16,0,0,0,1,3
544,440,16,360,16,16,360,16,0,0,0,1,3
544,448,16,352,16,16,352,16,0,0,0,1,3
544,456,16,344,16,16,344,16,0,0,0,1,3
544,464,16,336,16,16,336,16,0,0,0,1,3
544,472,16,328,16,16,328,16,0,0,0,1,3
544,480,16,320,16,16,320,16,0,0,0,1,3
544,488,16,312,16,16,312,16,0,0,0,1,3
544,496,16,304,16,16,304,16,0,0,0,1,3
544,504,16,296,16,16,296,16,0,0,0,1,3
544,512,16,288,16,16,288,16,0,0,0,1,3
544,520,16,280,16,16,280,16,0,0,0,1,3
544,528,16,272,16,16,272,16,0,0,0,1,3
544,536,16,264,16,16,264,16,0,0,0,1,3
544,544,16,256,16,16,256,16,0,0,0,1,3
544,552,16,248,16,16,248,16,0,0,0,1,3
544,560,16,240,16,16,240,16,0,0,0,1,3
544,568,16,232,16,16,232,16,0,0,0,1,3
544,576,16,224,16,16,224,16,0,0,0,1,3
544,584,16,216,16,16,216,16,0,0,0,1,3
544,592,16,208,16,16,208,16,0,0,0,1,3
544,600,16,200,16,16,200,16,0,0,0,1,3
544,608,16,192,16,16,192,16,0,0,0,1,3
544,616,16,184,16,16,184,16,0,0,0,1,3
544,624,16,176,16,16,176,16,0,0,0,1,3
544,632,16,168,16,16,168,16,0,0,0,1,3
544,640,16,160,16,16,160,16,0,0,0,1,3
544,648,16,152,16,16,152,16,0,0,0,1,3
544,656,16,144,16,16,144,16,0,0,0,1,3
544,664,16,136,16,16,136,16,0,0,0,1,3
544,672,16,128,16,16,128,16,0,0,0,1,3
544,680,16,120,16,16,120,16,0,0,0,1,3
544,688,16,112,16,16,112,16,0,0,0,1,3
544,696,16,104,16,16,104,16,0,0,0,1,3
544,704,16,96,16,16,96,16,0,0,0,1,3
544,712,16,88,16,16,88,16,0,0,0,1,3
544,720,16,80,16,16,80,16,0,0,0,1,3
544,728,16,72,16,16,72,16,0,0,0,1,3
544,736,16,64,16,16,64,16,0,0,0,1,3
544,744,16,56,16,16,56,16,0,0,0,1,3
544,752,16,48,16,16,48,16,0,0,0,1,3
544,760,16,40,16,16,40,16,0,0,0,1,3
544,768,16,32,664,144,32,16,1,1,0,0,0
536,768,24,32,664,144,32,24,1,1,0,0,0
528,768,32,32,664,144,32,32,1,1,0,0,0
520,768,40,32,664,144,32,40,1,1,0,0,0
512,768,48,32,664,144,32,48,1,1,0,0,0
504,768,56,32,664,144,32,56,1,1,0,0,0
496,768,64,32,664,144,32,64,1,1,0,0,0
488,768,72,32,664,144,32,72,1,1,0,0,0
480,768,80,32,664,144,32,80,1,1,0,0,0
472,768,88,32,664,144,32,88,1,1,0,0,0
464,768,96,32,664,144,32,96,1,1,0,0,0
456,768,104,32,664,144,32,104,1,1,0,0,0
448,768,112,32,664,144,32,112,1,1,0,0,0
440,768,120,32,664,144,32,120,1,1,0,0,0
432,768,128,32,664,144,32,128,1,1,0,0,0
424,768,136,32,664,144,32,136,1,1,0,0,0
416,768,144,32,664,144,32,144,0,1,0,0,1
416,760,144,40,664,144,40,144,0,1,0,0,1
416,752,144,48,664,144,48,144,0,1,0,0,1
416,744,144,56,664,144,56,144,0,1,0,0,1
416,736,144,64,664,144,64,144,0,1,0,0,1
416,728,144,72,664,144,72,144,0,1,0,0,1
416,720,144,80,664,144,80,144,0,1,0,0,1
416,712,144,88,664,144,88,144,0,1,0,0,1
416,704,144,96,664,144,96,144,0,1,0,0,1
416,696,144,104,664,144,104,144,0,1,0,0,1
416,688,144,112,664,144,112,144,0,1,0,0,1
416,680,144,120,664,144,120,144,0,1,0,0,1
416,672,144,128,664,144,128,144,0,1,0,0,1
416,664,144,136,664,144,136,144,0,1,0,0,1
416,656,144,144,664,144,144,144,0,1,0,0,1
416,648,144,152,664,144,152,144,0,1,0,0,1
416,640,144,160,664,144,160,144,0,1,0,0,1
416,632,144,168,664,144,168,144,0,1,0,0,1
416,624,144,176,664,144,176,144,0,1,0,0,1
416,616,144,184,664,144,184,144,0,1,0,0,1
416,608,144,192,664,144,192,144,0,1,0,0,1
416,600,144,200,664,144,200,144,0,1,0,0,1
416,592,144,208,664,144,208,144,0,1,0,0,1
416,584,144,216,664,144,216,144,0,1,0,0,1
416,576,144,224,664,144,224,144,0,1,0,0,1
416,568,144,232,664,144,232,144,0,1,0,0,1
416,560,144,240,664,144,240,144,0,1,0,0,1
416,552,144,248,664,144,248,144,0,1,0,0,1
416,544,144,256,664,144,256,144,0,1,0,0,1
416,536,144,264,664,144,264,144,0,1,0,0,1
416,528,144,272,664,144,272,144,0,1,0,0,1
416,520,144,280,664,144,280,144,0,1,0,0,1
416,512,144,288,664,144,288,144,0,1,0,0,1
416,504,144,296,664,144,296,144,0,1,0,0,1
416,496,144,304,664,144,304,144,0,1,0,0,1
416,488,144,312,664,144,312,144,0,1,0,0,1
416,480,144,320,664,144,320,144,0,1,0,0,1
416,472,144,328,664,144,328,144,0,1,0,0,1
416,464,144,336,664,144,336,144,0,1,0,0,1
416,456,144,344,664,144,344,144,0,1,0,0,1
416,448,144,352,664,144,352,144,0,1,0,0,1
416,440,144,360,664,144,360,144,0,1,0,0,1
416,432,144,368,664,144,368,144,0,1,0,0,1
416,424,144,376,664,144,376,144,0,1,0,0,1
416,416,144,384,664,144,384,144,0,1,0,0,1
416,408,144,392,664,144,392,144,0,1,0,0,1
416,400,144,400,664,144,400,144,0,1,0,0,1
416,392,144,408,664,144,408,144,0,1,0,0,1
416,384,144,416,664,144,416,144,0,1,0,0,1
416,376,144,424,664,144,424,144,0,1,0,0,1
416,368,144,432,664,144,432,144,0,1,0,0,1
416,360,144,440,664,144,440,144,0,1,0,0,1
416,352,144,448,664,144,448,144,0,1,0,0,1
416,344,144,456,664,144,456,144,0,1,0,0,1
416,336,144,464,664,144,464,144,0,1,0,0,1
416,328,144,472,664,144,472,144,0,1,0,0,1
416,320,144,480,664,144,480,144,0,1,0,0,1
416,312,144,488,664,144,488,144,0,1,0,0,1
416,304,144,496,664,144,496,144,0,1,0,0,1
416,296,144,504,664,144,504,144,0,1,0,0,1
416,288,144,512,664,144,512,144,0,1,0,0,1
416,280,144,520,664,144,520,144,0,1,0,0,1
416,272,144,528,664,144,528,144,0,1,0,0,1
416,264,144,536,664,144,536,144,0,1,0,0,1
416,256,144,544,664,144,544,144,0,1,0,0,1
416,248,144,552,664,144,552,144,0,1,0,0,1
416,240,144,560,664,144,560,144,0,1,0,0,1
416,232,144,568,664,144,568,144,0,1,0,0,1
416,224,144,576,664,144,576,144,0,1,0,0,1
416,216,144,584,664,144,584,144,0,1,0,0,1
416,208,144,592,664,144,592,144,0,1,0,0,1
416,200,144,600,664,144,600,144,0,1,0,0,1
416,192,144,608,664,144,608,144,0,1,0,0,1
416,184,144,616,664,144,616,144,0,1,0,0,1
416,176,144,624,664,144,624,144,0,1,0,0,1
416,168,144,632,664,144,632,144,0,1,0,0,1
416,160,144,640,664,144,640,144,0,1,0,0,1
416,152,144,648,776,496,648,144,1,1,0,0,1
416,144,144,656,776,496,656,144,1,1,0,0,1
416,136,144,664,776,496,664,144,1,1,0,0,1
416,128,144,672,776,496,672,144,1,1,0,0,1
416,120,144,680,776,496,680,144,1,1,0,0,1
416,112,144,688,776,496,688,144,1,1,0,0,1
416,104,144,696,776,496,696,144,1,1,0,0,1
416,96,144,704,776,496,704,144,1,1,0,0,1
416,88,144,712,776,496,712,144,1,1,0,0,1
416,80,144,720,776,496,720,144,1,1,0,0,1
416,72,144,728,776,496,728,144,1,1,0,0,1
416,64,144,736,776,496,736,144,1,1,0,0,1
416,56,144,744,776,496,744,144,1,1,0,0,1
416,48,144,752,776,496,752,144,1,1,0,0,1
416,40,144,760,776,496,760,144,1,1,0,0,1
416,32,144,768,776,496,768,144,1,1,0,0,1
416,24,144,776,776,496,776,144,1,0,0,0,0
408,24,152,776,776,496,776,152,1,0,0,0,0
400,24,160,776,776,496,776,160,1,0,0,0,0
392,24,168,776,776,496,776,168,1,0,0,0,0
384,24,176,776,776,496,776,176,1,0,0,0,0
376,24,184,776,776,496,776,184,1,0,0,0,0
368,24,192,776,776,496,776,192,1,0,0,0,0
360,24,200,776,776,496,776,200,1,0,0,0,0
352,24,208,776,776,496,776,208,1,0,0,0,0
344,24,216,776,776,496,776,216,1,0,0,0,0
336,24,224,776,776,496,776,224,1,0,0,0,0
328,24,232,776,776,496,776,232,1,0,0,0,0
320,24,240,776,776,496,776,240,1,0,0,0,0
312,24,248,776,776,496,776,248,1,0,0,0,0
304,24,256,776,776,496,776,256,1,0,0,0,0
296,24,264,776,776,496,776,264,1,0,0,0,0
288,24,272,776,776,496,776,272,1,0,0,0,0
280,24,280,776,776,496,776,280,1,0,0,0,0
272,24,288,776,776,496,776,288,1,0,0,0,0
264,24,296,776,776,496,776,296,1,0,0,0,0
256,24,304,776,776,496,776,304,1,0,0,0,0
248,24,312,776,776,496,776,312,1,0,0,0,0
240,24,320,776,776,496,776,320,1,0,0,0,0
232,24,328,776,776,496,776,328,1,0,0,0,0
224,24,336,776,776,496,776,336,1,0,0,0,0
216,24,344,776,776,496,776,344,1,0,0,0,0
208,24,352,776,776,496,776,352,1,0,0,0,0
200,24,360,776,776,496,776,360,1,0,0,0,0
192,24,368,776,776,496,776,368,1,0,0,0,0
184,24,376,776,776,496,776,376,1,0,0,0,0
176,24,384,776,776,496,776,384,1,0,0,0,0
168,24,392,776,776,496,776,392,1,0,0,0,0
160,24,400,776,776,496,776,400,1,0,0,0,0
152,24,408,776,776,496,776,408,1,0,0,0,0
144,24,416,776,776,496,776,416,1,0,0,0,0
136,24,424,776,776,496,776,424,1,0,0,0,0
128,24,432,776,776,496,776,432,1,0,0,0,0
120,24,440,776,776,496,776,440,1,0,0,0,0
112,24,448,776,776,496,776,448,1,0,0,0,0
104,24,456,776,776,496,776,456,1,0,0,0,0
96,24,464,776,776,496,776,464,1,0,0,0,0
88,24,472,776,776,496,776,472,1,0,0,0,0
80,24,480,776,528,176,776,480,0,0,1,1,3
80,32,480,768,528,176,768,480,0,0,1,1,3
80,40,480,760,528,176,760,480,0,0,1,1,3
80,48,480,752,528,176,752,480,0,0,1,1,3
80,56,480,744,528,176,744,480,0,0,1,1,3
80,64,480,736,528,176,736,480,0,0,1,1,3
80,72,480,728,528,176,728,480,0,0,1,1,3
80,80,480,720,528,176,720,480,0,0,1,1,3
80,88,480,712,528,176,712,480,0,0,1,1,3
80,96,480,704,528,176,704,480,0,0,1,1,3
80,104,480,696,528,176,696,480,0,0,1,1,3
80,112,480,688,528,176,688,480,0,0,1,1,3
80,120,480,680,528,176,680,480,0,0,1,1,3
80,128,480,672,528,176,672,480,0,0,1,1,3
80,136,480,664,528,176,664,480,0,0,1,1,3
80,144,480,656,528,176,656,480,0,0,1,1,3
80,152,480,648,528,176,648,480,0,0,1,1,3
80,160,480,640,528,176,640,480,0,0,1,1,3
80,168,480,632,528,176,632,480,0,0,1,1,3
80,176,480,624,528,176,624,480,0,0,1,1,3
80,184,480,616,528,176,616,480,0,0,1,1,3
80,192,480,608,528,176,608,480,0,0,1,1,3
80,200,480,600,528,176,600,480,0,0,1,1,3
80,208,480,592,528,176,592,480,0,0,1,1,3
80,216,480,584,528,176,584,480,0,0,1,1,3
80,224,480,576,528,176,576,480,0,0,1,1,3
80,232,480,568,528,176,568,480,0,0,1,1,3
80,240,480,560,528,176,560,480,0,0,1,1,3
80,248,480,552,528,176,552,480,0,0,1,1,3
80,256,480,544,528,176,544,480,0,0,1,1,3
80,264,480,536,528,176,536,480,0,0,1,1,3
80,272,480,528,528,176,528,480,0,0,1,0,2
88,272,472,528,528,176,528,472,0,0,1,0,2
96,272,464,528,528,176,528,464,0,0,1,0,2
104,272,456,528,528,176,528,456,0,0,1,0,2
112,272,448,528,528,176,528,448,0,0,1,0,2
120,272,440,528,528,176,528,440,0,0,1,0,2
128,272,432,528,528,176,528,432,0,0,1,0,2
136,272,424,528,528,176,528,424,0,0,1,0,2
144,272,416,528,528,176,528,416,0,0,1,0,2
152,272,408,528,528,176,528,408,0,0,1,0,2
160,272,400,528,528,176,528,400,0,0,1,0,2
168,272,392,528,528,176,528,392,0,0,1,0,2
176,272,384,528,528,176,528,384,0,0,1,0,2
184,272,376,528,528,176,528,376,0,0,1,0,2
192,272,368,528,528,176,528,368,0,0,1,0,2
200,272,360,528,528,176,528,360,0,0,1,0,2
208,272,352,528,528,176,528,352,0,0,1,0,2
216,272,344,528,528,176,528,344,0,0,1,0,2
224,272,336,528,528,176,528,336,0,0,1,0,2
232,272,328,528,528,176,528,328,0,0,1,0,2
240,272,320,528,528,176,528,320,0,0,1,0,2
248,272,312,528,528,176,528,312,0,0,1,0,2
256,272,304,528,528,176,528,304,0,0,1,0,2
264,272,296,528,528,176,528,296,0,0,1,0,2
272,272,288,528,528,176,528,288,0,0,1,0,2
280,272,280,528,528,176,528,280,0,0,1,0,2
288,272,272,528,528,176,528,272,0,0,1,0,2
296,272,264,528,528,176,528,264,0,0,1,0,2
304,272,256,528,528,176,528,256,0,0,1,0,2
312,272,248,528,528,176,528,248,0,0,1,0,2
320,272,240,528,528,176,528,240,0,0,1,0,2
328,272,232,528,528,176,528,232,0,0,1,0,2
336,272,224,528,528,176,528,224,0,0,1,0,2
344,272,216,528,528,176,528,216,0,0,1,0,2
352,272,208,528,528,176,528,208,0,0,1,0,2
360,272,200,528,528,176,528,200,0,0,1,0,2
368,272,192,528,280,512,528,192,1,0,0,1,3
368,280,192,520,280,512,520,192,1,0,0,1,3
368,288,192,512,280,512,512,192,1,0,0,1,3
368,296,192,504,280,512,504,192,1,0,0,1,3
368,304,192,496,280,512,496,192,1,0,0,1,3
368,312,192,488,280,512,488,192,1,0,0,1,3
368,320,192,480,280,512,480,192,1,0,0,1,3
368,328,192,472,280,512,472,192,1,0,0,1,3
368,336,192,464,280,512,464,192,1,0,0,1,3
368,344,192,456,280,512,456,192,1,0,0,1,3
368,352,192,448,280,512,448,192,1,0,0,1,3
368,360,192,440,280,512,440,192,1,0,0,1,3
368,368,192,432,280,512,432,192,1,0,0,1,3
368,376,192,424,280,512,424,192,1,0,0,1,3
368,384,192,416,280,512,416,192,1,0,0,1,3
368,392,192,408,280,512,408,192,1,0,0,1,3
368,400,192,400,280,512,400,192,1,0,0,1,3
368,408,192,392,280,512,392,192,1,0,0,1,3
368,416,192,384,280,512,384,192,1,0,0,1,3
368,424,192,376,280,512,376,192,1,0,0,1,3
368,432,192,368,280,512,368,192,1,0,0,1,3
368,440,192,360,280,512,360,192,1,0,0,1,3
368,448,192,352,280,512,352,192,1,0,0,1,3
368,456,192,344,280,512,344,192,1,0,0,1,3
368,464,192,336,280,512,336,192,1,0,0,1,3
368,472,192,328,280,512,328,192,1,0,0,1,3
368,480,192,320,280,512,320,192,1,0,0,1,3
368,488,192,312,280,512,312,192,1,0,0,1,3
368,496,192,304,280,512,304,192,1,0,0,1,3
368,504,192,296,280,512,296,192,1,0,0,1,3
368,512,192,288,280,512,288,192,1,0,0,1,3
368,520,192,280,280,512,280,192,1,0,0,0,0
360,520,200,280,280,512,280,200,1,0,0,0,0
352,520,208,280,280,512,280,208,1,0,0,0,0
344,520,216,280,280,512,280,216,1,0,0,0,0
336,520,224,280,280,512,280,224,1,0,0,0,0
328,520,232,280,280,512,280,232,1,0,0,0,0
320,520,240,280,280,512,280,240,1,0,0,0,0
312,520,248,280,280,512,280,248,1,0,0,0,0
304,520,256,280,280,512,280,256,1,0,0,0,0
296,520,264,280,280,512,280,264,1,0,0,0,0
288,520,272,280,280,512,280,272,1,0,0,0,0
280,520,280,280,280,512,280,280,1,0,0,0,0
272,520,288,280,280,512,280,288,1,0,0,0,0
264,520,296,280,280,512,280,296,1,0,0,0,0
256,520,304,280,280,512,280,304,1,0,0,0,0
